STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,STATE
USC00441614,"CHATHAM, VA US",36.82204,-79.4102,197.2,VIRGINIA
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,VIRGINIA
US1VARP0008,"SPERRYVILLE 5.5 S, VA US",38.590795,-78.261333,413.9,VIRGINIA
US1VAMN0004,"CHRISTIANSBURG 1.7 WNW, VA US",37.150191,-80.431343,623,VIRGINIA
US1VAMN0005,"CHRISTIANSBURG 1.1 ESE, VA US",37.135803,-80.384399,655,VIRGINIA
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,VIRGINIA
US1VARP0007,"CASTLETON 1.5 E, VA US",38.60377,-78.07892,118.3,VIRGINIA
US1VARP0006,"BOSTON 2.2 WSW, VA US",38.5339395,-78.1741191,175.3,VIRGINIA
USC00447278,"ROANOKE 8 N, VA US",37.3622,-79.95871,352.7,VIRGINIA
USC00449213,"WINTERPOCK, VA US",37.32459,-77.64364,97.5,VIRGINIA
US1VABD0007,"MONETA 3.6 SW, VA US",37.15542,-79.675321,261.5,VIRGINIA
US1VANRC022,"NORFOLK 3.2 W, VA US",36.9244,-76.3026,1.5,VIRGINIA
USC00445096,"LURAY 5 E, VA US",38.6661,-78.3727,426.7,VIRGINIA
US1VABD0003,"MONETA 4.8 S, VA US",37.11083,-79.61667,259.4,VIRGINIA
US1VAHR0027,"HIGHLAND SPRINGS 8.1 SE, VA US",37.482723,-77.207095,32.9,VIRGINIA
US1VAHR0029,"SANDSTON 5.9 ESE, VA US",37.50642,-77.2108,38.4,VIRGINIA
US1VAPL0013,"FAIRLAWN 1.8 WNW, VA US",37.157351,-80.591432,586.4,VIRGINIA
US1VACP0001,"RIXEYVILLE 6.3 NNE, VA US",38.669594,-77.946712,146.9,VIRGINIA
US1VACP0002,"RIXEYVILLE 2.5 N, VA US",38.616894,-77.969596,150,VIRGINIA
USC00441606,"CHASE CITY, VA US",36.7775,-78.4756,125.9,VIRGINIA
US1VALB0002,"VICTORIA 0.9 N, VA US",37.006955,-78.221819,160.3,VIRGINIA
US1VABD0009,"BEDFORD 3.2 W, VA US",37.34679,-79.578097,296.9,VIRGINIA
US1VARCC026,"RICHMOND 2.5 WNW, VA US",37.5421411,-77.5189234,51.2,VIRGINIA
US1VAIW0010,"SMITHFIELD 3.6 SSE, VA US",36.93119812,-76.60350037,6.4,VIRGINIA
US1VAIW0019,"SMITHFIELD 0.7 NE, VA US",36.989753,-76.608689,8.5,VIRGINIA
US1VALYC004,"LYNCHBURG 2.5 WSW, VA US",37.3831289,-79.231438,217.3,VIRGINIA
US1VAIW0017,"WINDSOR 0.5 ENE, VA US",36.811136,-76.731691,24.4,VIRGINIA
US1VALYC007,"LYNCHBURG 3.4 NNW, VA US",37.4451,-79.2197,253,VIRGINIA
US1VABD0010,"VINTON 2.6 E, VA US",37.276165,-79.840576,359.7,VIRGINIA
US1VAPL0009,"DUBLIN 2.0 SSW, VA US",37.079385,-80.697753,642.5,VIRGINIA
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,VIRGINIA
US1VAOR0003,"RHOADESVILLE 4.0 ENE, VA US",38.2866294,-77.8589187,127.1,VIRGINIA
US1VALS0007,"LOUISA 5.1 WSW, VA US",37.9895,-78.084499,120.4,VIRGINIA
USC00446491,"SCOTTSVILLE 6 SE, VA US",37.74277,-78.40127,95.1,VIRGINIA
US1VALS0008,"KESWICK 3.4 ESE, VA US",38.0027092,-78.2974126,124.1,VIRGINIA
US1VAHG0009,"MONTEREY 10.8 SE, VA US",38.31523,-79.42473,614.5,VIRGINIA
USW00003759,"CHARLOTTESVILLE 2 SSE, VA US",37.9975,-78.4656,358.7,VIRGINIA
US1VAHG0008,"MONTEREY 1.4 SW, VA US",38.395111,-79.596177,861.7,VIRGINIA
US1VAST0018,"DREWRYVILLE 2.3 SW, VA US",36.692259,-77.33692,39,VIRGINIA
US1VAST0019,"IVOR 2.7 ESE, VA US",36.8906,-76.854,19.2,VIRGINIA
US1VAST0016,"FRANKLIN 2.6 WNW, VA US",36.699961,-76.977148,14.9,VIRGINIA
US1VAST0017,"FRANKLIN 0.5 ESE, VA US",36.6785,-76.9272,8.8,VIRGINIA
US1VAWLC002,"WILLIAMSBURG 1.4 ENE, VA US",37.278,-76.6839,22.3,VIRGINIA
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,VIRGINIA
US1VAAG0033,"VERONA 2.6 ENE, VA US",38.2138905,-78.9613468,379.5,VIRGINIA
USC00447338,"ROCKY MOUNT, VA US",36.9769,-79.8961,400.8,VIRGINIA
US1VAAG0035,"STAUNTON 3.7 WSW, VA US",38.1361,-79.123,528.2,VIRGINIA
US1VAAG0030,"FORT DEFIANCE 3.6 SE, VA US",38.2082,-78.9182,374.6,VIRGINIA
US1VAAG0031,"STAUNTON 1.0 WSW, VA US",38.151767,-79.077933,463.9,VIRGINIA
USC00446125,"NORA 4 SSE, VA US",37.01529,-82.31981,810.2,VIRGINIA
US1VAFX0037,"MANTUA 1.4 S, VA US",38.8324,-77.2569,131.1,VIRGINIA
US1VAFX0033,"FRANCONIA 1.3 SSE, VA US",38.7462,-77.1386,17.1,VIRGINIA
US1VAMX0004,"LOCUST HILL 1.1 ENE, VA US",37.60785,-76.49365,9.1,VIRGINIA
US1VALS0010,"MINERAL 6.9 NNE, VA US",38.10279,-77.87237,96.9,VIRGINIA
US1VAMX0009,"DELTAVILLE 1.0 NE, VA US",37.56212,-76.32516,2.4,VIRGINIA
US1VAMX0007,"HARTFIELD 2.9 W, VA US",37.5426,-76.4971,3.7,VIRGINIA
US1VAMX0008,"HARTFIELD 1.5 WNW, VA US",37.5578793,-76.471596,26.2,VIRGINIA
US1VARN0001,"CAVE SPRING 2.4 SSW, VA US",37.190368,-80.021302,479.1,VIRGINIA
US1VANK0004,"PROVIDENCE FORGE 3.7 NE, VA US",37.48158,-76.99626,36.3,VIRGINIA
US1VARN0003,"ROANOKE 5.5 SW, VA US",37.216843,-80.022756,370.3,VIRGINIA
USC00446475,"PAINTER 2 W, VA US",37.5844,-75.8217,9.1,VIRGINIA
US1VARN0005,"ROANOKE 4.3 SW, VA US",37.24,-80.02,352.7,VIRGINIA
USC00448894,"WARSAW 2 NW, VA US",37.9881,-76.7769,42.7,VIRGINIA
US1VAFX0121,"FAIRFAX 3.2 W, VA US",38.85101,-77.357858,128.3,VIRGINIA
US1VAFX0001,"HERNDON 3.3 S, VA US",38.922127,-77.38015,118.9,VIRGINIA
US1VAFX0122,"FALLS CHURCH 2.4 SW, VA US",38.859736,-77.204365,92,VIRGINIA
US1VAFDC002,"FREDERICKSBURG 1.3 ENE, VA US",38.305328,-77.464342,18.9,VIRGINIA
USW00093773,"WAKEFIELD MUNICIPAL AIRPORT, VA US",36.98269,-77.00137,32,VIRGINIA
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,VIRGINIA
US1VAFX0129,"ALEXANDRIA 4.0 SW, VA US",38.77384,-77.12996,41.5,VIRGINIA
US1VANL0006,"NELLYSFORD 2.0 N, VA US",37.918751,-78.869301,312.1,VIRGINIA
US1VAPW0022,"MANASSAS 2.0 N, VA US",38.775572,-77.479764,70.4,VIRGINIA
US1VAAG0012,"CRAIGSVILLE 12.2 NNE, VA US",38.250166,-79.3207879,601.4,VIRGINIA
US1VAPW0027,"HAYMARKET 2.3 ENE, VA US",38.823819,-77.598302,99.7,VIRGINIA
USW00000154,"HAMPTON ROADS EXECUTIVE AIRPORT, VA US",36.783,-76.45,7,VIRGINIA
USC00446147,"NORFOLK SOUTH, VA US",36.8707,-76.2289,3,VIRGINIA
USW00000153,"CHESTERFIELD CO AIRPORT, VA US",37.4,-77.517,72.2,VIRGINIA
US1VAKW0005,"AYLETT 4.4 WSW, VA US",37.75247,-77.17429,40.5,VIRGINIA
US1VAKW0002,"HANOVER 5.9 ESE, VA US",37.739067,-77.268317,28.7,VIRGINIA
USC00448680,"VARINA, VA US",37.4559,-77.3502,46,VIRGINIA
USC00445050,"LOUISA, VA US",38.03994,-78.00604,128,VIRGINIA
US1VAST0002,"SEDLEY 3.7 N, VA US",36.8302,-76.989217,29.6,VIRGINIA
US1VAST0005,"IVOR 1.0 SW, VA US",36.89446,-76.91248,26.8,VIRGINIA
US1VAWLC017,"WILLIAMSBURG 0.3 SSW, VA US",37.26653,-76.70895,25.3,VIRGINIA
US1VACH0001,"SAXE 4.3 SE, VA US",36.90233,-78.59329,140.8,VIRGINIA
US1VAWLC018,"WILLIAMSBURG 5.1 SE, VA US",37.21876,-76.64063,14.9,VIRGINIA
US1VAHG0002,"MONTEREY 6.5 SSW, VA US",38.3284054,-79.63708632,742.2,VIRGINIA
US1VACH0003,"CHARLOTTE COURT HOUSE 4.9 NNE, VA US",37.115994,-78.594931,170.4,VIRGINIA
US1VACH0004,"RED OAK 1.4 N, VA US",36.790734,-78.632882,111.3,VIRGINIA
US1VAWLC013,"WILLIAMSBURG 1.0 SSW, VA US",37.257046,-76.713739,7.3,VIRGINIA
US1VAAG0028,"VERONA 3.4 NNW, VA US",38.24655,-79.02382,424,VIRGINIA
US1VAWLC012,"WILLIAMSBURG 3.2 NW, VA US",37.2975,-76.7532,20.7,VIRGINIA
US1VAAG0023,"FORT DEFIANCE 2.8 ESE, VA US",38.228788,-78.923111,353.6,VIRGINIA
US1VAAG0024,"MOUNT SOLON 4.3 SSE, VA US",38.290833,-79.043889,430.1,VIRGINIA
US1VAFX0131,"CHANTILLY 6.3 WNW, VA US",38.914147,-77.514526,89.6,VIRGINIA
US1VAAG0025,"VERONA 1.3 E, VA US",38.201564,-78.983017,383.7,VIRGINIA
US1VACH0005,"DRAKES BRANCH 0.3 W, VA US",36.9931,-78.6077,135.3,VIRGINIA
US1VACH0006,"CHARLOTTE COURT HOUSE 2.9 N, VA US",37.09503,-78.62994,159.7,VIRGINIA
USC00446012,"NEW CASTLE, VA US",37.50909,-80.09818,382.8,VIRGINIA
US1VAGC0029,"JAMES STORE 1.5 WNW, VA US",37.4748,-76.46885,17.1,VIRGINIA
US1VACS0067,"ETTRICK 6.9 WNW, VA US",37.2618,-77.550439,83.8,VIRGINIA
US1VACS0064,"MIDLOTHIAN 7.9 S, VA US",37.3894981,-77.6522094,75.9,VIRGINIA
US1VACS0062,"CHESTER 2.2 SSW, VA US",37.32243972,-77.44905975,72.2,VIRGINIA
US1VACS0060,"MIDLOTHIAN 3.0 NNW, VA US",37.542813,-77.676295,105.5,VIRGINIA
US1VAPN0014,"RICE 2.0 WSW, VA US",37.2596,-78.32159,121.3,VIRGINIA
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,VIRGINIA
US1VAMT0010,"PORT HAYWOOD 2.1 ESE, VA US",37.376667,-76.280833,0.9,VIRGINIA
US1VAPN0012,"MEHERRIN 2.3 ENE, VA US",37.116715,-78.329685,186.2,VIRGINIA
US1VAPN0011,"GREEN BAY 0.5 NNW, VA US",37.1402722,-78.317438,182.9,VIRGINIA
US1VAPN0010,"FARMVILLE 0.5 E, VA US",37.2963356,-78.3872246,120.1,VIRGINIA
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,VIRGINIA
US1VAPN0008,"MEHERRIN 2.0 NE, VA US",37.12402,-78.34287,172.2,VIRGINIA
US1VAGC0030,"GLOUCESTER POINT 5.1 NNE, VA US",37.330317,-76.447482,1.5,VIRGINIA
US1VAYR0016,"YORKTOWN 6.9 SE, VA US",37.16937256,-76.41854858,3,VIRGINIA
US1VAGC0032,"GLOUCESTER POINT 1.2 S, VA US",37.2507882,-76.4940636,5.8,VIRGINIA
US1VANY0008,"BLACKSTONE 7.4 N, VA US",37.185302,-77.990168,104.9,VIRGINIA
US1VANY0007,"BURKEVILLE 1.9 SSE, VA US",37.161902,-78.186313,157.9,VIRGINIA
USC00442400,"DISPUTANTA, VA US",37.1122,-77.2017,39.6,VIRGINIA
US1VACS0069,"MIDLOTHIAN 4.0 S, VA US",37.4494,-77.6594,75,VIRGINIA
USC00449159,"WILLIAMSVILLE 2 S, VA US",38.17934,-79.58163,499.9,VIRGINIA
US1VACS0068,"CHESTER 3.3 WSW, VA US",37.332108,-77.489653,56.7,VIRGINIA
US1VAGC0018,"GLOUCESTER POINT 4.9 E, VA US",37.265228,-76.406645,1.2,VIRGINIA
US1VAFL0006,"WILLIS 2.7 SE, VA US",36.831975,-80.447055,878.4,VIRGINIA
US1VAVBC075,"VIRGINIA BEACH 9.7 NNE, VA US",36.870778,-75.981901,7.6,VIRGINIA
US1VAVBC076,"FORT STORY 1.5 SE, VA US",36.911151,-75.995509,6.7,VIRGINIA
US1VAGC0019,"GLOUCESTER COURTHOUSE 4.2 SSW, VA US",37.35083,-76.54683,9.1,VIRGINIA
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,VIRGINIA
USC00449272,"WOOLWINE 1 SE, VA US",36.77363,-80.26233,385,VIRGINIA
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",38.18131,-79.09032,51.5,VIRGINIA
US1VAVBC073,"VIRGINIA BEACH 7.2 NW, VA US",36.809911,-76.138548,5.8,VIRGINIA
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",36.8852272,-76.5324173,6.7,VIRGINIA
US1VACR0011,"WOODLAWN 5.3 NNW, VA US",36.790838,-80.868313,842.5,VIRGINIA
US1VAAG0008,"STAUNTON 2.0 S, VA US",38.1309,-79.0559,492.9,VIRGINIA
US1VASFC011,"SUFFOLK 3.1 NNW, VA US",36.742212,-76.667056,19.2,VIRGINIA
US1VAYR0004,"WILLIAMSBURG 6.0 N, VA US",37.3575,-76.701167,24.1,VIRGINIA
US1VASFC012,"SUFFOLK 2.9 NNW, VA US",36.73993301,-76.66202545,18.3,VIRGINIA
US1VAYR0001,"NEWPORT NEWS 5.8 NE, VA US",37.144333,-76.4541,18,VIRGINIA
US1VASH0002,"STRASBURG 3.7 N, VA US",39.04222,-78.3506,226.2,VIRGINIA
US1VAYR0008,"YORKTOWN 0.5 SSE, VA US",37.232431,-76.505988,19.2,VIRGINIA
US1VAYR0007,"WILLIAMSBURG 4.4 N, VA US",37.33323669,-76.71263123,24.1,VIRGINIA
US1VAAG0006,"STAUNTON 0.5 WNW, VA US",38.16253759,-79.07120056,486.5,VIRGINIA
US1VAMN0056,"BLACKSBURG 2.1 ESE, VA US",37.22353849,-80.39216677,681.2,VIRGINIA
US1VAGC0023,"GLOUCESTER COURTHOUSE 2.1 S, VA US",37.379219,-76.52085,21.6,VIRGINIA
US1VAGC0022,"GLOUCESTER COURTHOUSE 0.7 NNW, VA US",37.4202,-76.53,5.8,VIRGINIA
US1VAGC0025,"GLOUCESTER COURTHOUSE 7.1 NNE, VA US",37.50044,-76.466168,19.5,VIRGINIA
US1VAGC0024,"WARE NECK 1.6 SSE, VA US",37.381158,-76.445872,1.2,VIRGINIA
US1VACS0059,"MOSELEY 1.7 NNE, VA US",37.4393,-77.6976,57.9,VIRGINIA
US1VAGC0027,"GLOUCESTER COURTHOUSE 3.8 ENE, VA US",37.423,-76.4602,2.4,VIRGINIA
US1VAFCC002,"FALLS CHURCH 0.8 ESE, VA US",38.8798322,-77.1614355,97.8,VIRGINIA
US1VAGC0026,"GLOUCESTER COURTHOUSE 9.1 N, VA US",37.540166,-76.506722,9.1,VIRGINIA
US1VAFCC003,"FALLS CHURCH 0.7 ESE, VA US",38.88043,-77.16268,95.4,VIRGINIA
US1VACS0045,"CHESTER 6.6 E, VA US",37.360922,-77.315462,25,VIRGINIA
US1VALN0004,"LANCASTER 9.0 W, VA US",37.7892418,-76.6318399,0.9,VIRGINIA
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,VIRGINIA
US1VAGC0006,"ZANONI 1.7 SSE, VA US",37.366111,-76.474444,0.9,VIRGINIA
US1VANK0006,"NEW KENT 5.0 W, VA US",37.51623,-77.07594,44.5,VIRGINIA
US1VAGC0009,"GLOUCESTER COURTHOUSE 3.3 SE, VA US",37.3727,-76.489609,3,VIRGINIA
US1VAVBC065,"VIRGINIA BEACH 11.5 NW, VA US",36.86215,-76.18462,2.7,VIRGINIA
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,VIRGINIA
US1VANK0005,"QUINTON 4.6 W, VA US",37.53387,-77.20486,40.2,VIRGINIA
US1VAGC0008,"GLOUCESTER COURTHOUSE 3.3 SSW, VA US",37.36574,-76.55043,21,VIRGINIA
US1VAPG0001,"SHENANDOAH 1.4 N, VA US",38.507,-78.624,292.3,VIRGINIA
USW00093739,"WALLOPS ISLAND NASA TEST FACILITY, VA US",37.93718,-75.46622,9.7,VIRGINIA
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,VIRGINIA
US1VACS0041,"MIDLOTHIAN 5.4 S, VA US",37.42594147,-77.64315033,72.8,VIRGINIA
US1VALN0001,"URBANNA 6.2 NNE, VA US",37.717011,-76.517687,27.1,VIRGINIA
US1VAVBC060,"VIRGINIA BEACH 8.5 N, VA US",36.86131,-76.03163,6.4,VIRGINIA
US1VALN0002,"KILMARNOCK 2.5 NW, VA US",37.738375,-76.416423,22.9,VIRGINIA
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,VIRGINIA
US1VAVBC062,"VIRGINIA BEACH 10.1 N, VA US",36.885939,-76.043382,9.1,VIRGINIA
US1VASFC019,"SUFFOLK 6.3 N, VA US",36.79277,-76.65817,17.7,VIRGINIA
US1VAVBC067,"VIRGINIA BEACH 8.1 N, VA US",36.857,-76.04557,7.3,VIRGINIA
US1VAHV0011,"ROCKVILLE 5.1 W, VA US",37.72113,-77.77046,114.6,VIRGINIA
US1VAVBC068,"VIRGINIA BEACH 8.2 NNW, VA US",36.854627,-76.078811,5.5,VIRGINIA
US1VASFC022,"PORTSMOUTH 5.1 WNW, VA US",36.8799271,-76.4431453,6.1,VIRGINIA
US1VABT0008,"DALEVILLE 0.6 NE, VA US",37.422764,-79.914566,422.8,VIRGINIA
US1VASFC023,"SUFFOLK 1.4 NNW, VA US",36.722795,-76.646454,11.9,VIRGINIA
US1VACR0003,"GALAX 6.1 N, VA US",36.7535094,-80.9205881,771.4,VIRGINIA
US1VAHV0018,"MONTPELIER 1.6 NE, VA US",37.83995,-77.668,71.6,VIRGINIA
US1VAHV0017,"MECHANICSVILLE 6.9 SE, VA US",37.56465,-77.25902,36.9,VIRGINIA
US1VAHV0019,"MECHANICSVILLE 1.0 SSE, VA US",37.613069,-77.350981,49.7,VIRGINIA
US1VAALC007,"ALEXANDRIA 0.7 S, VA US",38.81042,-77.08662,36.9,VIRGINIA
US1VACK0002,"BERRYVILLE 0.9 NNW, VA US",39.160666,-77.988475,196.6,VIRGINIA
USC00441692,"CHRISTIANSBURG, VA US",37.1278,-80.4033,640.1,VIRGINIA
US1VAGC0010,"GLOUCESTER COURTHOUSE 5.8 SSW, VA US",37.33266667,-76.568,7,VIRGINIA
US1VABT0002,"FINCASTLE 1.9 NNW, VA US",37.525777,-79.883183,341.4,VIRGINIA
US1VAGC0012,"GLOUCESTER POINT 0.6 S, VA US",37.2597462,-76.4972418,10.1,VIRGINIA
USC00444721,"LANCASTER, VA US",37.71056,-76.52559,26.2,VIRGINIA
US1VAGC0011,"GLOUCESTER COURTHOUSE 9.3 NNW, VA US",37.525177,-76.614977,36.9,VIRGINIA
USC00440243,"APPOMATTOX, VA US",37.3261,-78.8274,259.1,VIRGINIA
US1VAHMC018,"HAMPTON 3.4 W, VA US",37.053862,-76.356195,3,VIRGINIA
US1VAGC0014,"GLOUCESTER POINT 2.4 E, VA US",37.263956,-76.451715,1.5,VIRGINIA
US1VAKQ0001,"MATTAPONI 2.6 NNW, VA US",37.572233,-76.782173,6.4,VIRGINIA
US1VACS0048,"BON AIR 4.0 S, VA US",37.46261,-77.58134,64,VIRGINIA
US1VABT0006,"FINCASTLE 5.4 WSW, VA US",37.4825508,-79.9719532,416.1,VIRGINIA
US1VAGC0016,"GLOUCESTER POINT 4.7 NW, VA US",37.313298,-76.557836,1.8,VIRGINIA
US1VAGC0015,"GLOUCESTER COURTHOUSE 6.6 W, VA US",37.408,-76.648,6.7,VIRGINIA
US1VAKQ0002,"SHACKLEFORDS 4.8 NE, VA US",37.605663,-76.674134,13.7,VIRGINIA
US1VAWH0005,"BRISTOL 6.7 W, VA US",36.598005,-82.28672,590.1,VIRGINIA
US1VACS0031,"RICHMOND 6.4 W, VA US",37.51583099,-77.58931732,109.1,VIRGINIA
USC00448084,"WEATHER FORECAST OFFICE STERLING, VA US",38.9764,-77.4869,87.8,VIRGINIA
US1VAPN0002,"FARMVILLE 1.0 SSW, VA US",37.28495903,-78.40436853,116.4,VIRGINIA
US1VASFC028,"SUFFOLK 14.4 NNE, VA US",36.892056,-76.528253,0.6,VIRGINIA
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,VIRGINIA
US1VAVBC057,"VIRGINIA BEACH 3.2 E, VA US",36.74349,-75.98616,,VIRGINIA
US1VAVBC058,"VIRGINIA BEACH 9.1 NNW, VA US",36.855698,-76.121918,6.4,VIRGINIA
US1VASFC025,"SUFFOLK 13.4 NE, VA US",36.8575,-76.4924,11.9,VIRGINIA
US1VAND0010,"KILMARNOCK 5.9 NNE, VA US",37.7903,-76.332,4.9,VIRGINIA
US1VAHV0006,"BEAVERDAM 4.3 ESE, VA US",37.909838,-77.585492,78.9,VIRGINIA
USC00441209,"BURKES GARDEN, VA US",37.0908,-81.33639,935.1,VIRGINIA
US1VASFC030,"CHUCKATUCK 1.8 ESE, VA US",36.852523,-76.548939,6.7,VIRGINIA
US1VAHV0008,"MONTPELIER 4.8 E, VA US",37.819726,-77.594834,86.6,VIRGINIA
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,VIRGINIA
US1VAHMC007,"HAMPTON 8.1 W, VA US",37.060628,-76.441077,6.7,VIRGINIA
US1VAGC0003,"GLOUCESTER COURTHOUSE 0.5 NW, VA US",37.415241,-76.533675,21.3,VIRGINIA
US1VAHMC005,"HAMPTON 1.9 NW, VA US",37.071147,-76.317911,0.9,VIRGINIA
US1VAHMC004,"HAMPTON 7.2 W, VA US",37.045924,-76.424814,7,VIRGINIA
US1VAGC0004,"GLOUCESTER COURTHOUSE 3.5 NNW, VA US",37.457953,-76.544913,22.6,VIRGINIA
USR0000VBAC,"BACK BAY VIRGINIA, VA US",36.6833,-75.9333,365.8,VIRGINIA
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,VIRGINIA
US1VAAH0004,"AMHERST 1.7 SW, VA US",37.566616,-79.068521,230.1,VIRGINIA
US1VAAH0007,"LYNCHBURG 2.8 E, VA US",37.407832,-79.14123,215.5,VIRGINIA
USC00444909,"PURCELLVILLE, VA US",39.14216,-77.70939,155.4,VIRGINIA
US1VAND0001,"NORTHUMBERLAND HIGHWAY LOTTSBURG, VA US",37.959736,-76.518777,33.5,VIRGINIA
USC00441999,"COPPER HILL, VA US",37.08165,-80.13497,867.5,VIRGINIA
US1VAND0002,"LOTTSBURG 2.3 NNE, VA US",37.992778,-76.509167,5.5,VIRGINIA
US1VAGR0003,"INDEPENDENCE 1.3 S, VA US",36.6047,-81.15548333,822.4,VIRGINIA
US1VAMN0024,"BLACKSBURG 1.3 ESE, VA US",37.226389,-80.406361,662.3,VIRGINIA
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",37.867528,-76.416133,4.6,VIRGINIA
US1VAGR0004,"FRIES 6.9 WSW, VA US",36.69514,-81.09711,808.3,VIRGINIA
US1VAGR0005,"TROUTDALE 8.7 SW, VA US",36.6013,-81.538,994,VIRGINIA
US1VAND0007,"SUNNYBANK 0.8 ESE, VA US",37.877487,-76.252094,3.7,VIRGINIA
US1VACS0029,"BENSLEY 4.9 WSW, VA US",37.4183,-77.5258,72.5,VIRGINIA
US1VAGR0006,"GALAX 5.3 SW, VA US",36.614857,-80.990533,803.1,VIRGINIA
US1VAMN0025,"BLACKSBURG 1.6 NNE, VA US",37.25467,-80.417844,667.8,VIRGINIA
US1VACS0027,"MIDLOTHIAN 3.5 SSW, VA US",37.456207,-77.662422,80.8,VIRGINIA
US1VACS0026,"MIDLOTHIAN 4.7 SSW, VA US",37.43991089,-77.66709137,55.8,VIRGINIA
USC00447174,"RICHLANDS, VA US",37.0924,-81.7935,582.2,VIRGINIA
USC00448022,"PEARISBURG 4 SSE, VA US",37.27866,-80.68884,511.5,VIRGINIA
US1VAHMC021,"HAMPTON 6.3 SW, VA US",36.9945,-76.386335,3.7,VIRGINIA
US1VAMN0022,"BLACKSBURG 4.3 WSW, VA US",37.21517181,-80.50353241,595,VIRGINIA
US1VAMN0021,"BLACKSBURG 2.4 ENE, VA US",37.24863,-80.39047,608.7,VIRGINIA
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,VIRGINIA
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.57286,-79.33496,168.2,VIRGINIA
USC00441746,"CLARKSVILLE, VA US",36.62139,-78.55111,103.3,VIRGINIA
US1VAMN0013,"BLACKSBURG 1.7 ESE, VA US",37.2205,-80.4017,667.8,VIRGINIA
US1VAALC011,"ALEXANDRIA 1.2 W, VA US",38.822926,-77.109063,79.2,VIRGINIA
US1VAALC010,"ALEXANDRIA 1.6 W, VA US",38.81770034,-77.11609224,28.7,VIRGINIA
USC00449025,"WEST POINT 2 NW, VA US",37.5656,-76.8,6.1,VIRGINIA
US1VAMN0051,"BLACKSBURG 1.7 ESE, VA US",37.22285,-80.40061,668.7,VIRGINIA
US1VAFXC001,"FAIRFAX 1.0 N, VA US",38.8679,-77.2999,109.7,VIRGINIA
US1VAPT0017,"CASCADE 4.3 N, VA US",36.6254356,-79.6758634,294.4,VIRGINIA
US1VAMN0053,"BLACKSBURG 1.9 SE, VA US",37.21213,-80.40477,653.2,VIRGINIA
US1VAMN0055,"BLACKSBURG 4.4 ESE, VA US",37.2165,-80.3503,508.1,VIRGINIA
US1VAPT0013,"JAVA 0.9 NNW, VA US",36.84971,-79.231606,186.8,VIRGINIA
US1VAPT0014,"GRETNA 0.5 WNW, VA US",36.9545,-79.3724,277.4,VIRGINIA
USC00448170,"STUART, VA US",36.6365,-80.2545,419.1,VIRGINIA
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,VIRGINIA
US1VAPT0016,"CHATHAM 4.9 ENE, VA US",36.8576,-79.3237,211.2,VIRGINIA
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",37.31719,-79.97369,346.7,VIRGINIA
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",37.51154,-77.32338,50.7,VIRGINIA
US1VAHN0010,"BASSETT 2.6 ESE, VA US",36.749931,-79.942932,259.7,VIRGINIA
US1VAHN0012,"RIDGEWAY 2.5 NE, VA US",36.607054,-79.830265,283.5,VIRGINIA
US1VAHN0011,"MARTINSVILLE 0.4 WSW, VA US",36.6809,-79.8697,299.9,VIRGINIA
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,VIRGINIA
US1VARC0004,"LANCASTER 6.4 NNW, VA US",37.85227,-76.51664,38.4,VIRGINIA
US1VAHN0014,"RIDGEWAY 2.8 SW, VA US",36.550444,-79.893974,280.4,VIRGINIA
